Sample Date & Time,Sample Id (Grid),Latitude (Centre of grid),Longitude (Centre of grid),VH-pol,VV-pol,SM1 (%),Crop Name,label
2023-02-11 00:00:00,15D,22.515392,72.75548,-16.2213,-11.6649,50.0,Fallow,Very High
2023-02-11 00:00:00,15E,22.515768,72.75581,-17.1606,-10.3937,33.266666666666666,Wheat,High
2023-02-11 00:00:00,16A,22.509924,72.774006,-14.5588,-10.0122,10.6,Tobacco&Chickori,Low
2023-02-11 00:00:00,16B,22.509328,72.774041,-15.5967,-7.0393,9.0,Tobacco&Chickori,Low
2023-02-11 00:00:00,16C,22.50929,72.774752,-15.1353,-8.95424,20.8,Chickori,Medium
2023-02-11 00:00:00,16D,22.509753,72.77471,-13.771,-9.05676,34.6,Chickori,High
2023-02-11 00:00:00,16E,22.509581,72.774453,-13.9581,-9.17124,31.23333333333333,Chickori,High
2023-02-11 00:00:00,17A,22.508014,72.772291,-14.6997,-10.7492,50.0,Wheat,Very High
2023-02-11 00:00:00,17B,22.508111,72.772801,-16.4437,-11.8627,50.0,Wheat,Very High
2023-02-11 00:00:00,17C,22.507532,72.772595,-13.5356,-8.24036,50.0,Chickori,Very High
2023-02-11 00:00:00,17D,22.507484,72.772119,-13.9604,-8.43152,50.0,Chickori,Very High
2023-02-11 00:00:00,17E,22.50785,72.772474,-15.1217,-11.2737,50.0,Wheat,Very High
2023-02-11 00:00:00,19A,22.505576,72.76343,-16.1329,-10.7805,21.5,Wheat,Medium
2023-02-11 00:00:00,19C,22.505961,72.764083,-15.2355,-9.72718,32.6,Chickori,High
2023-02-11 00:00:00,19D,22.506133,72.763434,-15.5838,-12.1967,28.9,Wheat,High
2023-02-11 00:00:00,19E,22.505784,72.763859,-15.5949,-9.98222,34.666666666666664,Chickori,High
2023-02-11 00:00:00,20A,22.505233,72.763051,-16.6021,-10.1763,26.8,Wheat,High
2023-02-11 00:00:00,20B,22.50465,72.763111,-16.1309,-11.4482,13.3,Wheat,Medium
2023-02-11 00:00:00,20C,22.504626,72.762487,-16.1358,-10.6999,38.8,Weed&Chickori,High
2023-02-11 00:00:00,20D,22.505225,72.762441,-16.6825,-11.1733,27.9,Wheat,High
2023-02-11 00:00:00,20E,22.504991,72.762739,-17.3046,-11.0105,22.633333333333333,Wheat,Medium
2023-02-11 00:00:00,21A,22.502812,72.762127,-12.7777,-7.38957,16.5,Mustard,Medium
2023-02-11 00:00:00,21B,22.502834,72.761572,-12.7871,-6.13017,36.2,Tobacco,High
2023-02-11 00:00:00,21C,22.503324,72.761544,-13.2865,-6.61458,33.5,Tobacco,High
2023-02-11 00:00:00,21D,22.503423,72.762158,-15.0006,-9.27358,22.7,Wheat,Medium
2023-02-11 00:00:00,21E,22.503156,72.761872,-13.2657,-6.34877,32.63333333333333,Tobacco,High
2023-02-11 00:00:00,22A,22.512449,72.761352,-9.29664,-2.39394,14.4,Tobacco,Medium
2023-02-11 00:00:00,22B,22.512453,72.761967,-13.6349,-10.0861,49.6,Wheat,Very High
2023-02-11 00:00:00,22C,22.511898,72.761975,-13.1988,-7.29851,39.3,Tobacco,Very High
2023-02-11 00:00:00,22D,22.511855,72.761373,-11.1272,-2.69095,36.6,Tobacco,High
2023-02-11 00:00:00,22E,22.512015,72.761676,-11.8073,-6.06631,36.53333333333333,Tobacco,High
2023-02-11 00:00:00,23A,22.514247,72.763284,-14.1498,-6.68199,22.5,Tobacco,Medium
2023-02-11 00:00:00,23B,22.51377,72.763369,-12.6271,-4.47602,25.1,Tobacco,High
2023-02-11 00:00:00,23C,22.513729,72.763922,-13.4989,-3.77011,22.7,Tobacco,Medium
2023-02-11 00:00:00,23D,22.514213,72.763909,-15.9557,-12.0358,21.4,Wheat,Medium
2023-02-11 00:00:00,23E,22.513938,72.763678,-13.9548,-5.44059,24.0,Tobacco,Medium
2023-02-11 00:00:00,24A,22.514666,72.762935,-14.1771,-6.10917,32.3,Tobacco,High
2023-02-11 00:00:00,24B,22.514581,72.762408,-14.1747,-7.65636,30.5,Tobacco,High
2023-02-11 00:00:00,24C,22.515133,72.762345,-13.6783,-1.95955,52.3,Tobacco,Very High
2023-02-11 00:00:00,24D,22.515104,72.762909,-12.3941,-4.35872,32.9,Tobacco,High
2023-02-11 00:00:00,24E,22.514946,72.762661,-12.0652,-4.60556,34.7,Tobacco,High
2023-02-11 00:00:00,25A,22.513455,72.765917,-13.5964,-4.3463,35.3,Tobacco,High
2023-02-11 00:00:00,25B,22.512796,72.765908,-13.1855,-6.11653,43.3,Tobacco,Very High
2023-02-11 00:00:00,25C,22.512796,72.765185,-12.8693,-5.3484,32.2,Tobacco,High
2023-02-11 00:00:00,25D,22.513408,72.765196,-15.7576,-9.88194,40.0,Fallow,Very High
2023-02-11 00:00:00,25E,22.513116,72.765588,-14.2261,-8.64934,39.6,Wheat,Very High
2023-02-11 00:00:00,26A,22.520103,72.766083,-16.5653,-10.6457,17.2,Wheat,Medium
2023-02-11 00:00:00,26B,22.520661,72.766068,-16.5034,-12.2592,13.6,Bhaji,Medium
2023-02-11 00:00:00,26C,22.520655,72.766749,-16.4598,-12.9666,20.0,Wheat,Medium
2023-02-11 00:00:00,26D,22.520125,72.766746,-15.4804,-10.624,9.8,Wheat,Low
2023-02-11 00:00:00,26E,22.520285,72.766488,-16.4297,-12.6553,12.833333333333332,Wheat,Medium
2023-02-11 00:00:00,27A,22.521854,72.766591,-17.5549,-12.3335,22.3,Wheat,Medium
2023-02-11 00:00:00,27B,22.521859,72.766132,-16.1217,-11.725,43.6,Wheat,Very High
2023-02-11 00:00:00,27C,22.522409,72.766261,-16.0894,-11.8105,43.9,Wheat,Very High
2023-02-11 00:00:00,27D,22.522381,72.76673,-16.9901,-11.8096,39.5,Wheat,Very High
2023-02-11 00:00:00,27E,22.522201,72.766434,-16.1811,-11.6881,44.233333333333334,Wheat,Very High
2023-02-11 00:00:00,28A,22.523697,72.767969,-16.2317,-11.885,15.8,Wheat,Medium
2023-02-11 00:00:00,28B,22.52371,72.768582,-16.6162,-10.893,10.0,Wheat,Low
2023-02-11 00:00:00,28C,22.524262,72.768629,-11.394,-5.11634,17.3,Tobacco,Medium
2023-02-11 00:00:00,28D,22.524252,72.767989,-12.8372,-5.62824,26.6,Tobacco,High
2023-02-11 00:00:00,28E,22.524049,72.768361,-12.1822,-6.52894,22.1,Tobacco,Medium
2023-02-11 00:00:00,29A,22.52364,72.766727,-14.6779,-9.02415,50.0,Wheat,Very High
2023-02-11 00:00:00,29B,22.523657,72.766016,-14.7466,-8.90438,38.7,Tobacco,High
2023-02-11 00:00:00,29C,22.524255,72.766024,-14.341,-6.59922,32.1,Tobacco,High
2023-02-11 00:00:00,29D,22.524229,72.766601,-14.7369,-6.97648,21.2,Tobacco,Medium
2023-02-11 00:00:00,29E,22.524027,72.766357,-13.9063,-6.07886,24.599999999999998,Tobacco,High
2023-03-07 00:00:00,1A,22.526048,72.765011,-16.6105,-8.24737,10.4,Fallow,Low
2023-03-07 00:00:00,1B,22.525481,72.765028,-17.42,-9.34937,19.7,Chickori,Medium
2023-03-07 00:00:00,1C,22.525423,72.765663,-16.9565,-10.3548,32.6,Chickori,High
2023-03-07 00:00:00,1D,22.525999,72.765663,-16.6423,-10.6463,3.9,Lemon,Low
2023-03-07 00:00:00,1E,22.525563,72.765399,-16.3737,-10.0251,23.933333333333334,Chickori,Medium
2023-03-07 00:00:00,2A,22.52729,72.764707,-17.3071,-12.2447,14.0,Wheat,Medium
2023-03-07 00:00:00,2B,22.527874,72.764718,-17.2182,-12.2952,11.7,Wheat,Low
2023-03-07 00:00:00,2C,22.527854,72.764092,-18.6923,-12.9807,11.3,Wheat,Low
2023-03-07 00:00:00,2D,22.527369,72.764055,-17.9139,-13.7103,15.6,Wheat,Medium
2023-03-07 00:00:00,2E,22.527544,72.764518,-18.3684,-12.2842,9.166666666666666,Wheat,Low
2023-03-07 00:00:00,3A,22.525921,72.762216,-16.3651,-9.80148,10.8,Wheat,Low
2023-03-07 00:00:00,3B,22.52584,72.762791,-16.2817,-12.0364,15.1,Wheat,Medium
2023-03-07 00:00:00,3C,22.525384,72.762825,-16.2783,-11.9357,17.9,Wheat,Medium
2023-03-07 00:00:00,3D,22.525408,72.762107,-17.1377,-12.2888,12.1,Wheat,Medium
2023-03-07 00:00:00,3E,22.525592,72.762415,-17.4448,-12.3909,15.5,Wheat,Medium
2023-03-07 00:00:00,4A,22.525937,72.760776,-12.8715,-9.25674,42.9,Wheat,Very High
2023-03-07 00:00:00,4B,22.525981,72.760155,-14.5133,-11.0847,35.4,Wheat,High
2023-03-07 00:00:00,4C,22.525355,72.760222,-15.5729,-10.9391,21.1,Wheat,Medium
2023-03-07 00:00:00,4D,22.525455,72.760782,-16.3855,-10.433,19.5,Fodder,Medium
2023-03-07 00:00:00,4E,22.525639,72.760495,-14.2083,-9.78607,34.333333333333336,Wheat,High
2023-03-07 00:00:00,5A,22.527575,72.759127,-15.9872,-12.6533,23.7,Wheat,Medium
2023-03-07 00:00:00,5B,22.527161,72.759162,-16.6462,-12.0565,26.5,Wheat,High
2023-03-07 00:00:00,5C,22.527168,72.759822,-16.4501,-12.7393,29.9,Wheat,High
2023-03-07 00:00:00,5D,22.527736,72.759854,-16.003,-9.77907,29.8,Wheat,High
2023-03-07 00:00:00,5E,22.527454,72.759598,-15.8325,-12.2752,32.2,Wheat,High
2023-03-07 00:00:00,6A,22.526732,72.757887,-16.0076,-11.5455,16.2,Wheat,Medium
2023-03-07 00:00:00,6B,22.526314,72.757891,-14.8155,-9.03344,20.3,Wheat,Medium
2023-03-07 00:00:00,6C,22.526244,72.757237,-17.9016,-11.0257,8.5,Wheat,Low
2023-03-07 00:00:00,6D,22.526763,72.757237,-18.3952,-13.0445,17.0,Wheat,Medium
2023-03-07 00:00:00,6E,22.526525,72.757638,-17.0559,-11.9057,9.933333333333334,Wheat,Low
2023-03-07 00:00:00,7A,22.527958,72.750395,-16.3783,-10.434,50.0,Paddy,Very High
2023-03-07 00:00:00,7B,22.528433,72.750436,-17.5256,-10.5302,50.0,Paddy,Very High
2023-03-07 00:00:00,7C,22.528529,72.751032,-17.1383,-8.78881,50.0,Paddy,Very High
2023-03-07 00:00:00,7D,22.527949,72.751069,-17.9127,-9.86497,50.0,Paddy,Very High
2023-03-07 00:00:00,7E,22.528163,72.750758,-17.9407,-8.81019,50.0,Paddy,Very High
2023-03-07 00:00:00,8A,22.526748,72.749919,-17.447,-12.1793,10.1,Wheat,Low
2023-03-07 00:00:00,8B,22.526719,72.749468,-16.7146,-12.7791,17.5,Wheat,Medium
2023-03-07 00:00:00,8C,22.526145,72.74949,-14.9904,-12.7406,33.9,Wheat,High
2023-03-07 00:00:00,8D,22.526286,72.750055,-17.6639,-12.1437,15.6,Wheat,Medium
2023-03-07 00:00:00,8E,22.526437,72.749791,-17.5062,-14.1722,23.266666666666666,Wheat,Medium
2023-03-07 00:00:00,9A,22.527928,72.746618,-17.5427,-12.5039,12.3,Wheat,Medium
2023-03-07 00:00:00,9B,22.527864,72.747112,-17.0112,-11.8528,12.6,Wheat,Medium
2023-03-07 00:00:00,9C,22.528473,72.747142,-15.5752,-11.6772,11.1,Wheat,Low
2023-03-07 00:00:00,9D,22.528502,72.746614,-16.0703,-12.6702,7.6,Wheat,Low
2023-03-07 00:00:00,9E,22.528209,72.746825,-17.2573,-12.3123,21.466666666666665,Wheat,Medium
2023-03-07 00:00:00,10A,22.526665,72.746543,-18.9129,-12.9722,8.7,Wheat,Low
2023-03-07 00:00:00,10B,22.526281,72.746567,-15.9252,-12.1334,10.6,Wheat,Low
2023-03-07 00:00:00,10C,22.526099,72.747116,-17.2232,-13.0049,19.4,Wheat,Medium
2023-03-07 00:00:00,10D,22.526674,72.747171,-18.7375,-13.1885,9.0,Wheat,Low
2023-03-07 00:00:00,10E,22.52649,72.746891,-17.8612,-12.9842,8.733333333333333,Wheat,Low
2023-03-07 00:00:00,12A,22.518535,72.746677,-16.1713,-12.4847,15.6,Wheat,Medium
2023-03-07 00:00:00,12B,22.518013,72.746708,-16.5226,-12.3652,28.1,Wheat,High
2023-03-07 00:00:00,12C,22.517941,72.747349,-12.1042,-5.30975,26.2,Tobacco,High
2023-03-07 00:00:00,12D,22.518535,72.74737,-15.4239,-11.2271,50.0,Wheat,Very High
2023-03-07 00:00:00,12E,22.518272,72.747109,-14.4156,-11.6202,38.599999999999994,Wheat,High
2023-03-07 00:00:00,13A,22.51777,72.752478,-17.2478,-13.9372,31.5,Wheat,High
2023-03-07 00:00:00,13B,22.517764,72.753199,-15.4331,-12.1299,18.2,Wheat,Medium
2023-03-07 00:00:00,13C,22.517261,72.753172,-15.9007,-11.9878,29.3,Wheat,High
2023-03-07 00:00:00,13D,22.517127,72.752548,-15.65,-11.4399,27.0,Wheat,High
2023-03-07 00:00:00,13E,22.517547,72.752847,-16.1545,-13.4087,39.1,Wheat,Very High
2023-03-07 00:00:00,14A,22.515363,72.751239,-15.4791,-10.3972,32.3,Wheat,High
2023-03-07 00:00:00,14B,22.515897,72.751233,-17.444,-12.3715,18.4,Wheat,Medium
2023-03-07 00:00:00,14C,22.515909,72.750612,-15.3519,-12.0284,21.3,Wheat,Medium
2023-03-07 00:00:00,14D,22.51533,72.750642,-17.312,-12.9357,31.4,Wheat,High
2023-03-07 00:00:00,14E,22.515543,72.750935,-17.7503,-12.8909,21.3,Wheat,Medium
2023-03-07 00:00:00,15A,22.515953,72.75545,-16.4958,-11.6347,26.4,Wheat,High
2023-03-07 00:00:00,15B,22.515949,72.756128,-17.3336,-12.5616,24.3,Wheat,Medium
2023-03-07 00:00:00,15C,22.515395,72.756042,-18.0618,-13.2636,6.1,Wheat,Low
2023-03-07 00:00:00,15D,22.515392,72.75548,-18.0524,-12.6235,50.0,Fallow,Very High
2023-03-07 00:00:00,15E,22.515768,72.75581,-16.7866,-12.0461,24.066666666666666,Wheat,Medium
2023-03-07 00:00:00,16A,22.509924,72.774006,-14.7559,-9.30287,10.0,Tobacco&Chickori,Low
2023-03-07 00:00:00,16B,22.509328,72.774041,-15.1132,-9.16508,12.8,Tobacco&Chickori,Medium
2023-03-07 00:00:00,16C,22.50929,72.774752,-15.8728,-10.1428,25.0,Tobacco&Chickori,High
2023-03-07 00:00:00,16D,22.509753,72.77471,-15.6287,-9.33065,24.9,Tobacco&Chickori,High
2023-03-07 00:00:00,16E,22.509581,72.774453,-14.9659,-9.3583,28.033333333333335,Tobacco&Chickori,High
2023-03-07 00:00:00,17A,22.508014,72.772291,-16.3219,-11.7705,20.5,Wheat,Medium
2023-03-07 00:00:00,17B,22.508111,72.772801,-15.9613,-11.3877,21.5,Wheat,Medium
2023-03-07 00:00:00,17C,22.507532,72.772595,-16.4354,-11.081,26.9,Chickori,High
2023-03-07 00:00:00,17D,22.507484,72.772119,-16.9237,-11.0487,23.8,Chickori,Medium
2023-03-07 00:00:00,17E,22.50785,72.772474,-16.4029,-10.9246,18.53333333333333,Wheat,Medium
2023-03-07 00:00:00,19A,22.505576,72.76343,-15.6554,-11.5393,18.2,Wheat,Medium
2023-03-07 00:00:00,19B,22.505581,72.764064,-14.4477,-9.6995,25.2,Chickori,High
2023-03-07 00:00:00,19C,22.505961,72.764083,-14.7729,-9.66142,13.3,Chickori,Medium
2023-03-07 00:00:00,19D,22.506133,72.763434,-17.0983,-12.1376,11.9,Wheat,Medium
2023-03-07 00:00:00,19E,22.505784,72.763859,-14.8425,-10.0662,22.7,Chickori,Medium
2023-03-07 00:00:00,20A,22.505233,72.763051,-17.0015,-11.2018,9.9,Wheat,Low
2023-03-07 00:00:00,20B,22.50465,72.763111,-15.8597,-11.9994,6.3,Wheat,Low
2023-03-07 00:00:00,20C,22.504626,72.762487,-15.17,-12.0915,14.6,Chickori,Medium
2023-03-07 00:00:00,20D,22.505225,72.762441,-18.0121,-12.3552,9.5,Wheat,Low
2023-03-07 00:00:00,20E,22.504991,72.762739,-16.7538,-12.0534,8.866666666666667,Wheat,Low
2023-03-07 00:00:00,21A,22.502812,72.762127,-13.7115,-7.09889,26.7,Pearl Millet,High
2023-03-07 00:00:00,21B,22.502834,72.761572,-15.7834,-9.44112,19.4,Tobacco,Medium
2023-03-07 00:00:00,21C,22.503324,72.761544,-15.8141,-10.4552,14.3,Tobacco,Medium
2023-03-07 00:00:00,21D,22.503423,72.762158,-16.1347,-10.0176,18.4,Wheat,Medium
2023-03-07 00:00:00,21E,22.503156,72.761872,-15.3249,-8.07728,14.899999999999999,Tobacco,Medium
2023-03-07 00:00:00,22A,22.512449,72.761352,-12.6285,-5.54819,11.5,Tobacco,Low
2023-03-07 00:00:00,22B,22.512453,72.761967,-16.4507,-11.7825,10.6,Wheat,Low
2023-03-07 00:00:00,22C,22.511898,72.761975,-13.842,-7.95256,29.8,Tobacco,High
2023-03-07 00:00:00,22D,22.511855,72.761373,-13.2748,-6.30401,22.5,Tobacco,Medium
2023-03-07 00:00:00,22E,22.512015,72.761676,-13.1435,-6.80192,24.833333333333332,Tobacco,High
2023-03-07 00:00:00,23A,22.514247,72.763284,-15.6703,-7.74143,20.1,Tobacco,Medium
2023-03-07 00:00:00,23B,22.51377,72.763369,-13.0004,-6.50483,9.9,Tobacco,Low
2023-03-07 00:00:00,23C,22.513729,72.763922,-14.4055,-7.46838,13.1,Tobacco,Medium
2023-03-07 00:00:00,23D,22.514213,72.763909,-17.0059,-10.6621,8.6,Wheat,Low
2023-03-07 00:00:00,23E,22.513938,72.763678,-15.19,-7.74739,15.566666666666666,Tobacco,Medium
2023-03-07 00:00:00,24A,22.514666,72.762935,-16.4876,-8.13205,40.6,Pearl Millet,Very High
2023-03-07 00:00:00,24B,22.514581,72.762408,-16.1771,-10.613,38.1,Pearl Millet,High
2023-03-07 00:00:00,24C,22.515133,72.762345,-13.1007,-7.44708,13.8,Tobacco,Medium
2023-03-07 00:00:00,24D,22.515104,72.762909,-14.8844,-7.19265,15.8,Tobacco,Medium
2023-03-07 00:00:00,24E,22.514946,72.762661,-13.97,-7.0041,16.1,Tobacco,Medium
2023-03-07 00:00:00,25A,22.513455,72.765917,-18.7186,-12.7144,9.2,Tobacco,Low
2023-03-07 00:00:00,25B,22.512796,72.765908,-14.3749,-6.55638,20.5,Tobacco,Medium
2023-03-07 00:00:00,25C,22.512796,72.765185,-14.4165,-6.78356,14.9,Tobacco,Medium
2023-03-07 00:00:00,25D,22.513408,72.765196,-18.033,-10.5767,22.2,Fallow,Medium
2023-03-07 00:00:00,25E,22.513116,72.765588,-16.1953,-10.0226,8.866666666666667,Wheat,Low
2023-03-07 00:00:00,26A,22.520103,72.766083,-18.2417,-12.1704,5.0,Wheat,Low
2023-03-07 00:00:00,26B,22.520661,72.766068,-17.8181,-12.9422,12.5,Bhaji,Medium
2023-03-07 00:00:00,26C,22.520655,72.766749,-17.8626,-12.4164,12.9,Wheat,Medium
2023-03-07 00:00:00,26D,22.520125,72.766746,-17.0784,-11.1385,9.7,Wheat,Low
2023-03-07 00:00:00,26E,22.520285,72.766488,-18.4907,-12.4082,9.1,Wheat,Low
2023-03-07 00:00:00,27A,22.521854,72.766591,-17.7424,-14.073,14.9,Wheat,Medium
2023-03-07 00:00:00,27B,22.521859,72.766132,-17.665,-12.9636,11.2,Wheat,Low
2023-03-07 00:00:00,27C,22.522409,72.766261,-19.025,-13.2409,7.5,Wheat,Low
2023-03-07 00:00:00,27D,22.522381,72.76673,-18.2412,-13.8937,7.3,Wheat,Low
2023-03-07 00:00:00,27E,22.522201,72.766434,-18.539,-13.5575,7.866666666666666,Wheat,Low
2023-03-07 00:00:00,28A,22.523697,72.767969,-15.3511,-11.0892,17.9,Wheat,Medium
2023-03-07 00:00:00,28B,22.52371,72.768582,-15.4795,-12.5479,18.1,Wheat,Medium
2023-03-07 00:00:00,28C,22.524262,72.768629,-15.2343,-8.29466,14.7,Tobacco,Medium
2023-03-07 00:00:00,28D,22.524252,72.767989,-14.7162,-8.60989,11.1,Tobacco,Low
2023-03-07 00:00:00,28E,22.524049,72.768361,-14.8094,-9.46771,17.8,Tobacco,Medium
2023-03-19 00:00:00,1A,22.526048,72.765011,-16.2047,-8.15785,39.6,Fodder,Very High
2023-03-19 00:00:00,1B,22.525481,72.765028,-15.4805,-8.92197,34.3,Chickori,High
2023-03-19 00:00:00,1C,22.525423,72.765663,-16.0453,-9.4344,35.1,Chickori,High
2023-03-19 00:00:00,1D,22.525999,72.765663,-16.8575,-10.406,5.8,Lemon,Low
2023-03-19 00:00:00,1E,22.525563,72.765399,-15.7507,-8.55455,39.766666666666666,Chickori,Very High
2023-03-19 00:00:00,2A,22.52729,72.764707,-17.5013,-10.4036,9.4,Wheat,Low
2023-03-19 00:00:00,2B,22.527874,72.764718,-18.125,-12.3652,6.2,Wheat,Low
2023-03-19 00:00:00,2C,22.527854,72.764092,-18.9649,-10.8365,7.4,Wheat,Low
2023-03-19 00:00:00,2D,22.527369,72.764055,-20.0177,-12.7441,7.7,Wheat,Low
2023-03-19 00:00:00,2E,22.527544,72.764518,-19.1654,-12.8755,6.7,Wheat,Low
2023-03-19 00:00:00,3A,22.525921,72.762216,-16.2517,-11.852,8.1,Wheat,Low
2023-03-19 00:00:00,3B,22.52584,72.762791,-18.2734,-12.848,8.2,Wheat,Low
2023-03-19 00:00:00,3C,22.525384,72.762825,-18.5325,-12.0067,3.3,Wheat,Low
2023-03-19 00:00:00,3D,22.525408,72.762107,-19.1223,-11.2553,8.9,Wheat,Low
2023-03-19 00:00:00,3E,22.525592,72.762415,-20.0966,-12.8149,8.966666666666667,Wheat,Low
2023-03-19 00:00:00,4A,22.525937,72.760776,-17.1008,-12.0098,13.5,Wheat,Medium
2023-03-19 00:00:00,4B,22.525981,72.760155,-18.6375,-13.7609,8.1,Wheat,Low
2023-03-19 00:00:00,4C,22.525355,72.760222,-19.5445,-12.9904,11.8,Wheat,Low
2023-03-19 00:00:00,4D,22.525455,72.760782,-20.6462,-13.4372,6.5,Fallow,Low
2023-03-19 00:00:00,4E,22.525639,72.760495,-19.4288,-13.374,11.5,Wheat,Low
2023-03-19 00:00:00,5A,22.527575,72.759127,-20.4393,-14.4652,9.9,Wheat,Low
2023-03-19 00:00:00,5B,22.527161,72.759162,-19.2448,-15.1282,7.4,Wheat,Low
2023-03-19 00:00:00,5C,22.527168,72.759822,-20.5439,-15.0913,13.1,Wheat,Medium
2023-03-19 00:00:00,5D,22.527736,72.759854,-18.7917,-11.3634,16.1,Wheat,Medium
2023-03-19 00:00:00,5E,22.527454,72.759598,-21.1622,-14.6008,12.466666666666667,Wheat,Medium
2023-03-19 00:00:00,6A,22.526732,72.757887,-18.8226,-12.0859,11.6,Wheat,Low
2023-03-19 00:00:00,6B,22.526314,72.757891,-17.8609,-12.3302,8.4,Wheat,Low
2023-03-19 00:00:00,6C,22.526244,72.757237,-19.2538,-12.2654,14.6,Wheat,Medium
2023-03-19 00:00:00,6D,22.526763,72.757237,-17.8046,-13.2369,7.1,Wheat,Low
2023-03-19 00:00:00,6E,22.526525,72.757638,-19.9341,-14.9047,8.933333333333334,Wheat,Low
2023-03-19 00:00:00,7A,22.527958,72.750395,-15.4954,-11.9714,50.0,Paddy,Very High
2023-03-19 00:00:00,7B,22.528433,72.750436,-17.9667,-12.2668,50.0,Paddy,Very High
2023-03-19 00:00:00,7C,22.528529,72.751032,-18.1656,-12.0498,50.0,Paddy,Very High
2023-03-19 00:00:00,7D,22.527949,72.751069,-17.7197,-13.2334,50.0,Paddy,Very High
2023-03-19 00:00:00,7E,22.528163,72.750758,-17.0457,-11.6065,50.0,Paddy,Very High
2023-03-19 00:00:00,8A,22.526748,72.749919,-18.5071,-13.0667,5.7,Wheat,Low
2023-03-19 00:00:00,8B,22.526719,72.749468,-18.4877,-13.4561,10.6,Wheat,Low
2023-03-19 00:00:00,8C,22.526145,72.74949,-19.582,-12.6759,10.9,Wheat,Low
2023-03-19 00:00:00,8D,22.526286,72.750055,-18.3967,-12.3502,5.2,Wheat,Low
2023-03-19 00:00:00,8E,22.526437,72.749791,-20.2387,-13.6042,8.666666666666666,Wheat,Low
2023-03-19 00:00:00,9A,22.527928,72.746618,-18.644,-12.0079,8.9,Wheat,Low
2023-03-19 00:00:00,9B,22.527864,72.747112,-16.9925,-11.9639,8.3,Wheat,Low
2023-03-19 00:00:00,9C,22.528473,72.747142,-16.7941,-12.0122,10.0,Wheat,Low
2023-03-19 00:00:00,9D,22.528502,72.746614,-20.8084,-14.8714,7.8,Wheat,Low
2023-03-19 00:00:00,9E,22.528209,72.746825,-17.8611,-13.4854,16.833333333333332,Wheat,Medium
2023-03-19 00:00:00,10A,22.526665,72.746543,-20.604,-14.0517,5.8,Wheat,Low
2023-03-19 00:00:00,10B,22.526281,72.746567,-18.81,-14.0509,6.9,Wheat,Low
2023-03-19 00:00:00,10C,22.526099,72.747116,-18.6911,-13.88,8.5,Wheat,Low
2023-03-19 00:00:00,10D,22.526674,72.747171,-21.0778,-13.9358,5.7,Wheat,Low
2023-03-19 00:00:00,10E,22.52649,72.746891,-20.4974,-13.8849,4.7,Wheat,Low
2023-03-19 00:00:00,11A,22.518984,72.749277,-15.6645,-11.5707,50.0,Wheat,Very High
2023-03-19 00:00:00,11B,22.519441,72.749219,-16.811,-12.206,50.0,Wheat,Very High
2023-03-19 00:00:00,11C,22.519529,72.748567,-16.6138,-10.9758,50.0,Tobacco,Very High
2023-03-19 00:00:00,11E,22.519199,72.748927,-16.9683,-10.9307,50.0,Wheat,Very High
2023-03-19 00:00:00,12A,22.518535,72.746677,-19.059,-14.1339,6.7,Wheat,Low
2023-03-19 00:00:00,12B,22.518013,72.746708,-18.9368,-14.2109,11.5,Wheat,Low
2023-03-19 00:00:00,12C,22.517941,72.747349,-13.9336,-8.28949,16.5,Tobacco,Medium
2023-03-19 00:00:00,12E,22.518272,72.747109,-18.1226,-12.1872,10.166666666666666,Wheat,Low
2023-03-19 00:00:00,13A,22.51777,72.752478,-17.6735,-13.5008,11.2,Wheat,Low
2023-03-19 00:00:00,13B,22.517764,72.753199,-18.141,-13.7831,10.6,Wheat,Low
2023-03-19 00:00:00,13C,22.517261,72.753172,-20.5879,-13.1658,6.5,Wheat,Low
2023-03-19 00:00:00,13D,22.517127,72.752548,-17.4321,-12.3064,8.4,Fallow,Low
2023-03-19 00:00:00,13E,22.517547,72.752847,-18.8149,-13.3934,8.2,Wheat,Low
2023-03-19 00:00:00,14A,22.515363,72.751239,-17.2985,-12.1225,4.6,Wheat,Low
2023-03-19 00:00:00,14B,22.515897,72.751233,-18.0297,-13.6176,5.9,Wheat,Low
2023-03-19 00:00:00,14C,22.515909,72.750612,-18.057,-12.9098,6.0,Wheat,Low
2023-03-19 00:00:00,14D,22.51533,72.750642,-17.0454,-12.1121,19.0,Wheat,Medium
2023-03-19 00:00:00,14E,22.515543,72.750935,-19.1508,-12.7931,10.6,Wheat,Low
2023-03-19 00:00:00,15A,22.515953,72.75545,-17.5138,-11.7633,4.5,Wheat,Low
2023-03-19 00:00:00,15B,22.515949,72.756128,-19.5062,-12.8134,10.8,Wheat,Low
2023-03-19 00:00:00,15C,22.515395,72.756042,-18.4643,-12.9114,4.5,Wheat,Low
2023-03-19 00:00:00,15D,22.515392,72.75548,-19.31,-13.3896,7.9,Fallow,Low
2023-03-19 00:00:00,15E,22.515768,72.75581,-18.0638,-13.3432,8.433333333333334,Wheat,Low
2023-03-19 00:00:00,16A,22.509924,72.774006,-16.6308,-10.2359,3.8,Tobacco&Chickori,Low
2023-03-19 00:00:00,16B,22.509328,72.774041,-15.0192,-8.11331,6.1,Tobacco&Chickori,Low
2023-03-19 00:00:00,16C,22.50929,72.774752,-13.3026,-9.60324,8.5,Tobacco&Chickori,Low
